id,rate,usage_hours,complaints,customer_left,reason_to_leave
743,normal,1009.7400737214,23,yes,1
744,normal,974.917742790684,29,no,0
745,premium,975.96896556674,5,no,0
746,premium,979.648053994871,23,no,0
747,normal,973.12143462384,7,no,0
748,normal,978.657757217523,14,no,0
749,normal,1052.35473530546,3,yes,1
750,normal,993.352873344599,8,no,0
751,normal,996.163830935312,18,no,0
752,normal,998.151924176536,21,yes,1
753,premium,1012.00244730411,28,yes,1
754,normal,986.162723660211,18,no,0
755,normal,1039.15237130124,10,yes,1
756,normal,973.958111307856,20,no,0
757,premium,969.032143379629,23,no,0
758,normal,1035.97018659185,21,no,0
759,normal,968.011579490708,13,no,0
760,normal,1031.45934125162,11,no,0
761,premium,952.324429617066,21,yes,1
762,normal,1025.90891549435,2,no,0
763,normal,986.304237766928,15,no,0
764,premium,983.479668682975,20,no,0
765,normal,981.657273292303,21,no,0
766,premium,944.526898652471,3,no,0
767,premium,1012.57438732491,25,no,0
768,normal,1032.07343506404,24,no,0
769,premium,978.789487570522,10,yes,1
770,premium,974.873217487884,14,yes,1
771,normal,1066.93812111962,23,no,0
772,premium,1030.56891456316,12,no,0
773,normal,1001.33417955787,30,no,0
774,normal,995.855750513945,22,no,0
775,premium,1007.61951281027,0,no,0
776,premium,1014.93026463875,5,yes,1
777,premium,980.654725979493,11,no,0
778,normal,1034.19890714275,7,no,0
779,premium,971.061209887845,29,no,0
780,normal,1046.04973617721,13,no,0
781,premium,988.873470904267,25,no,0
782,premium,986.898961677883,23,no,0
783,normal,1026.15902955521,7,yes,0
784,normal,1065.10525998011,9,no,0
785,normal,1005.55801257176,14,yes,1
786,normal,1002.01187906955,9,no,0
787,normal,974.820841799997,16,no,0
788,premium,957.676508155504,9,no,0
789,premium,984.861674991301,8,no,0
790,premium,977.68230201511,3,yes,1
791,normal,996.623644310548,25,no,0
792,premium,977.768766073431,5,no,0
793,premium,994.86497891726,28,no,0
794,normal,1027.15532633079,12,no,0
795,premium,999.578356628436,6,no,0
796,normal,1026.96014169165,2,yes,1
797,premium,957.64114204536,10,no,0
798,normal,1029.63662589689,2,no,0
799,normal,1000.48695022469,26,yes,1
800,premium,998.519681774246,18,no,0
801,premium,1019.18068803738,28,no,0
802,normal,982.735744038781,26,yes,1
803,premium,1059.35951125805,13,no,0
804,premium,986.282492680665,25,no,0
805,premium,1022.11172795184,30,yes,0
806,premium,1053.37840509238,27,no,0
807,premium,980.732493588437,5,no,0
808,normal,1035.22439180537,22,no,0
809,premium,961.635846818254,19,yes,1
810,normal,933.64977365819,4,yes,1
811,normal,1017.23899247952,6,yes,1
812,normal,963.339982427547,8,no,0
813,premium,1074.4057259421,21,yes,0
814,normal,974.341092394702,12,no,0
815,normal,981.287270410953,9,no,0
816,normal,1023.17772972005,19,no,0
817,premium,957.868179798738,21,no,0
818,premium,1024.01527508193,18,no,0
819,premium,1016.53041147104,20,no,0
820,premium,1039.55525882884,1,no,0
821,premium,990.512472417243,17,no,0
822,premium,970.357536157666,27,no,0
823,premium,966.727312948252,25,no,0
824,normal,1044.04699923921,1,no,0
825,premium,1007.95555823189,28,yes,1
826,normal,1033.10313453146,3,no,0
827,premium,982.104084630122,9,no,0
828,normal,986.784013152508,1,no,0
829,premium,1015.25434199706,12,no,0
830,premium,1006.55634373077,9,no,0
831,normal,1043.7447791191,16,yes,1
832,normal,983.468136336515,2,yes,1
833,premium,990.729174424613,29,no,0
834,premium,959.176062291764,24,yes,1
835,normal,948.894040704558,10,yes,1
836,normal,1011.25107469207,27,yes,0
837,normal,1006.24461072919,0,no,0
838,premium,1054.76320323823,1,no,0
839,premium,985.740263609497,26,yes,2
840,premium,1000.67065059032,20,no,0
841,normal,1007.85436025098,16,yes,0
842,premium,941.515364270143,10,no,0
843,premium,974.604038737027,19,yes,1
844,premium,990.746889116126,10,no,0
845,premium,963.706186952685,21,no,0
846,normal,1007.9762003699,15,no,0
847,normal,1014.66550286543,28,no,0
848,premium,989.429619492751,21,yes,0
849,premium,1028.66325114072,7,no,0
850,premium,995.109587536985,12,yes,2
851,normal,1013.02796617027,25,yes,1
852,premium,938.145966419207,28,no,0
853,normal,1015.54234596368,1,no,0
854,normal,1043.06658784659,28,no,0
855,premium,1016.88492827904,18,no,0
856,normal,1023.67493297368,18,yes,0
857,normal,1013.3123528617,25,no,0
858,normal,1000.81275060711,2,no,0
859,premium,1025.05715994916,17,no,0
860,premium,991.570774716622,18,no,0
861,normal,1000.55951462155,6,yes,0
862,normal,1004.45937762239,26,no,0
863,normal,980.920600914445,22,no,0
864,premium,1021.81998114821,10,yes,1
865,normal,1047.37766905926,8,no,0
866,premium,1058.05381341385,2,no,0
867,premium,995.752217896339,8,no,0
868,normal,1000.3566646323,7,no,0
869,normal,1033.41716547111,4,yes,1
870,normal,967.181359670577,15,no,0
871,normal,976.353957232592,4,no,0
872,normal,996.510933088677,8,yes,1
873,premium,1006.44828844069,27,no,0
874,premium,959.468225222323,11,no,0
875,premium,1003.90784886597,19,yes,1
876,premium,1024.42095652946,19,no,0
877,premium,957.472019851799,10,no,0
878,premium,999.819654902152,30,no,0
879,normal,1010.91863687605,30,yes,0
880,premium,985.120364987346,12,no,0
881,premium,1021.7360430364,9,no,0
882,premium,971.792630470988,16,yes,1
883,premium,1050.1515029727,2,no,0
884,premium,1056.3386229891,22,no,0
885,normal,999.187367061926,17,no,0
886,premium,1031.05383344319,2,no,0
887,premium,988.939659810476,22,yes,1
888,premium,1012.88419012629,15,no,0
889,normal,972.32711015571,8,no,0
890,premium,1013.19734679189,13,yes,0
891,premium,939.77295508899,25,yes,1
892,premium,1044.92095472506,12,no,0
893,normal,999.656183821292,3,no,0
894,premium,983.688275946055,2,yes,1
895,premium,999.576168117053,8,yes,0
896,premium,984.328735704928,15,no,0
897,premium,1012.22575457869,29,no,0
898,normal,943.570101347933,23,no,0
899,premium,988.263004693959,8,no,0
900,normal,1020.93386525597,3,no,0
901,normal,997.153659046291,20,no,0
902,normal,977.393757713711,21,no,0
903,premium,980.823691760525,19,yes,1
904,premium,976.739561602178,14,no,0
905,normal,958.117694112654,5,no,0
906,premium,968.055317509885,0,no,0
907,normal,994.974648328288,16,yes,1
908,normal,1027.99465552422,29,no,0
909,premium,1021.43220305552,25,yes,1
910,normal,989.041212346397,1,yes,1
911,premium,952.538773241721,14,no,0
912,premium,975.444654511391,10,no,0
913,premium,987.969919686456,20,yes,0
914,premium,1015.06402683832,28,yes,1
915,premium,1009.19078967418,25,yes,1
916,premium,1000.77544212928,27,no,0
917,premium,984.932605620622,22,no,0
918,premium,989.45084184113,24,no,0
919,normal,1000.2222545753,20,yes,1
920,premium,1022.9897247329,13,yes,1
921,normal,955.468104494813,19,no,0
922,premium,1013.85872317581,27,no,0
923,normal,1024.90069282002,7,yes,1
924,normal,966.282638412707,20,yes,2
925,normal,982.66332166002,10,no,0
926,normal,1020.55101835778,2,no,0
927,premium,1031.67303024738,7,no,0
928,normal,1000.86464919205,23,yes,1
929,normal,997.566450116847,7,no,0
930,normal,1008.15449771786,9,no,0
931,premium,1054.04231180896,24,no,0
932,premium,1064.12759876013,22,no,0
933,premium,1028.39335657946,12,yes,1
934,normal,953.832057396821,13,no,0
935,normal,997.980566064865,23,no,0
936,premium,997.276944703164,21,no,0
937,normal,988.669110878094,4,no,0
938,premium,994.808578320636,6,yes,1
939,premium,1016.2759435583,23,no,0
940,premium,1024.02808762065,14,no,0
941,premium,997.929000312387,24,no,0
942,premium,993.832134100334,30,no,0
943,premium,961.005038237241,24,no,0
944,premium,946.669690195118,5,no,0
945,normal,1008.52360903968,25,no,0
946,normal,944.736411637516,20,no,0
947,premium,965.53203576387,7,no,0
948,premium,1008.24900030766,26,no,0
949,normal,969.43112900843,8,no,0
950,normal,956.15757033371,25,no,0
951,premium,934.49471394585,6,yes,1
952,normal,985.3027962203,5,no,0
953,premium,986.289685225665,8,no,0
954,premium,1022.60856878525,16,no,0
955,normal,996.657733935694,25,yes,1
956,premium,957.073857304528,4,no,0
957,normal,1065.39313468319,24,no,0
958,normal,973.751233686249,9,no,0
959,premium,987.145834439625,7,no,0
960,normal,1002.71396318244,29,no,0
961,premium,980.007651957932,1,yes,1
962,premium,1026.50316985948,4,no,0
963,premium,991.865022584318,20,yes,0
964,premium,1007.19051355477,19,no,0
965,normal,1059.78791093665,16,no,0
966,premium,1004.42906846308,1,no,0
967,premium,971.397608143488,29,no,0
968,premium,1065.09884103383,24,yes,1
969,premium,1029.05428272145,16,no,0
970,normal,1002.65537632512,10,no,0
971,premium,982.732527118577,28,no,0
972,premium,1010.38143251607,2,no,0
973,normal,1017.38161455756,21,no,0
974,premium,1053.94588116079,9,no,0
975,premium,995.584033367537,30,yes,0
976,premium,972.437780940686,14,yes,1
977,premium,963.676028321407,24,no,0
978,normal,996.088399179673,14,no,0
979,normal,992.178316497131,14,no,0
980,premium,951.073552608893,9,no,0
981,normal,1024.064528915,3,no,0
982,premium,964.802367092844,14,no,0
983,normal,1019.67076945619,13,no,0
984,premium,1004.61055165967,5,no,0
985,premium,1018.65405622517,8,yes,1
986,premium,1012.63330524802,26,no,0
987,normal,1005.29762673873,26,yes,1
988,premium,957.169287418212,14,yes,0
989,normal,991.887579649933,19,no,0
990,normal,1046.52924521835,4,no,0
991,premium,1013.72021623277,22,yes,1
992,normal,1024.58566021487,21,no,0
993,premium,1002.39623553918,23,no,0
994,normal,1008.74037370519,25,no,0
995,premium,959.6340988595,25,yes,1
996,normal,958.882459675083,17,yes,2
997,premium,965.741280502622,16,no,0
998,premium,983.588278401262,22,no,0
999,premium,996.511122560559,25,no,0
1000,normal,1019.90370877162,29,yes,0
1001,premium,957.759519462041,23,no,0
1002,premium,1073.31583814949,2,no,0
1003,premium,1039.73755193776,15,yes,1
1004,normal,1053.07145481038,23,no,0
1005,premium,980.782610414331,29,yes,1
1006,premium,995.161720388463,24,no,0
1007,normal,948.905813349557,16,yes,0
1008,normal,1006.64886029203,20,no,0
1009,normal,953.796029043761,7,no,0
1010,premium,997.125941550317,10,yes,0
1011,premium,920.25397787402,10,no,0
1012,premium,1013.66395334367,4,yes,2
1013,normal,983.861944992306,8,yes,1
1014,normal,1003.3439502499,2,no,0
1015,normal,934.281159484646,10,no,0
1016,normal,992.947219107672,29,no,0
1017,premium,973.104758908201,16,yes,1
1018,normal,970.554238319664,1,yes,0
1019,premium,1015.48584621044,26,no,0
1020,premium,1006.78060130267,24,no,0
1021,premium,1050.82931024704,5,no,0
1022,normal,993.563760730772,8,yes,0
1023,premium,1014.76672773313,30,no,0
1024,premium,994.835401799525,10,yes,1
1025,premium,1025.03165735207,28,no,0
1026,premium,974.420032411724,25,yes,2
1027,normal,1032.11740380487,23,yes,1
1028,premium,963.37824622749,11,no,0
1029,normal,1009.44737313087,23,no,0
1030,normal,979.778729935949,25,no,0
1031,normal,1034.50597808843,14,yes,1
1032,premium,1042.75516382507,0,yes,1
1033,premium,1007.23693734909,26,no,0
1034,normal,1024.044449303,21,no,0
1035,premium,994.536756585477,3,no,0
1036,premium,1036.51755796364,8,yes,0
1037,normal,1012.60866281097,3,no,0
1038,premium,1011.82745252236,10,yes,2
1039,premium,959.247236086443,12,yes,1
1040,premium,992.017105443934,20,no,0
1041,normal,1005.99751330016,9,no,0
1042,normal,969.194548002007,11,no,0
1043,premium,1030.67033515491,17,no,0
1044,premium,1033.16045339047,5,no,0
1045,normal,1023.17035992024,15,no,0
1046,normal,950.993890892491,24,no,0
1047,premium,995.562954596337,28,no,0
1048,premium,984.483678926653,19,no,0
1049,normal,993.149703535092,29,no,0
1050,premium,976.927644293014,30,no,0
1051,normal,1023.86100272423,27,no,0
1052,premium,1019.10270533492,5,no,0
1053,normal,1005.20324918577,5,no,0
1054,normal,1004.89546755059,16,no,0
1055,premium,970.263381309737,12,yes,0
1056,premium,992.730240275223,4,yes,1
1057,normal,1014.89449786587,19,yes,1
1058,normal,1001.39813372589,4,yes,1
1059,premium,1004.98940715681,24,no,0
1060,premium,1040.59563664861,15,yes,1
1061,premium,975.709989584196,15,no,0
1062,premium,957.95137311278,22,yes,1
1063,normal,1056.409220902,29,no,0
1064,normal,1018.59922496067,19,no,0
1065,premium,1051.43363147619,1,no,0
1066,normal,990.462234447685,5,no,0
1067,premium,1018.0745584206,4,yes,2
1068,premium,1054.67869061326,15,no,0
1069,premium,990.418556773228,10,yes,1
1070,premium,1027.50103274965,11,yes,1
1071,normal,1016.47385915115,21,yes,1
1072,normal,1010.56829418933,1,yes,1
1073,premium,1017.65826368971,9,no,0
1074,premium,1014.71736983669,8,no,0
1075,normal,1024.1046637736,11,yes,1
1076,normal,961.175557700402,0,no,0
1077,normal,962.118403481188,8,yes,1
1078,normal,1052.15832844122,12,yes,1
1079,premium,977.796815312394,26,no,0
1080,normal,974.543593801997,12,no,0
1081,normal,986.844670617846,4,no,0
1082,premium,983.004976066225,5,no,0
1083,premium,1005.96931898457,20,no,0
1084,premium,961.651417239999,26,yes,1
1085,normal,1006.479212117,16,yes,1
1086,normal,1017.30091885766,14,no,0
1087,premium,977.491060711181,23,no,0
1088,normal,996.8142702561,3,no,0
1089,premium,1010.93848596721,19,no,0
1090,normal,1022.44364840952,26,yes,1
1091,normal,993.617791916647,29,yes,0
1092,normal,1032.06635969702,12,no,0
1093,premium,1006.9004803217,23,yes,1
1094,normal,972.194145075689,16,no,0
1095,premium,965.373512408147,21,no,0
1096,normal,1029.38788431735,8,no,0
1097,premium,1001.40906419139,7,no,0
1098,normal,979.360232131671,5,no,0
1099,normal,1065.1253295993,7,no,0
1100,premium,980.947877986087,20,no,0
1101,premium,985.2073195051,5,yes,1
1102,premium,1041.68039959032,23,no,0
1103,normal,1065.10743923895,29,no,0
1104,premium,1002.27481495014,3,no,0
1105,normal,987.716899725337,20,no,0
1106,premium,988.442750228838,2,no,0
1107,normal,1030.29370971464,16,no,0
1108,premium,1027.04550469656,17,no,0
1109,normal,922.500786778558,8,no,0
1110,premium,1013.47404812236,26,no,0
1111,premium,951.021812922548,1,yes,0
1112,normal,995.110653117141,12,no,0
1113,premium,1004.80045212019,12,no,0
1114,premium,965.325784391143,8,yes,2
1115,normal,946.353567371565,20,no,0
1116,normal,947.46307771797,9,yes,1
1117,premium,990.981014443442,20,no,0
1118,normal,1011.04103264032,26,no,0
1119,premium,1009.6065169459,29,yes,2
1120,normal,944.756320920382,1,yes,0
1121,normal,965.363255743006,17,no,0
1122,normal,950.089310514054,8,yes,0
1123,normal,934.252257759518,2,no,0
1124,normal,1008.17610955521,14,no,0
1125,normal,1007.72856521241,17,no,0
1126,normal,1019.45127580364,5,yes,1
1127,premium,994.967166638563,27,no,0
1128,premium,978.337030462922,13,no,0
1129,normal,1016.13111171466,2,yes,0
1130,normal,1007.51836809856,29,no,0
1131,premium,942.078549582163,6,no,0
1132,premium,1003.03165665427,17,no,0
1133,normal,1008.36615627626,21,yes,1
1134,premium,1061.03510010313,28,no,0
1135,normal,1031.47545072224,15,yes,1
1136,premium,1008.76144523576,3,no,0
1137,normal,1000.6536158184,14,no,0
1138,premium,978.886969569587,24,no,0
1139,normal,1016.44058064512,12,no,0
1140,normal,1004.46806380757,2,no,0
1141,normal,1056.64852048787,13,no,0
1142,normal,1003.54861576113,14,yes,0
1143,normal,976.410785582814,16,no,0
1144,normal,1032.74391186209,21,no,0
1145,premium,997.563828612919,10,no,0
1146,normal,1009.21422804873,9,no,0
1147,premium,1006.60580876599,0,no,0
1148,normal,1026.13971265554,27,no,0
1149,premium,999.575860584334,21,no,0
1150,normal,1031.24596670474,2,no,0
1151,normal,931.337496874314,25,yes,0
1152,premium,1007.79871042252,25,no,0
1153,premium,1011.15837066405,17,no,0
1154,normal,1029.76955483709,18,no,0
1155,premium,999.352062293269,10,no,0
1156,normal,1074.95450619551,19,no,0
1157,premium,1032.1180027743,5,no,0
1158,normal,998.144545683754,14,no,0
1159,premium,991.535934498464,21,yes,0
1160,premium,1023.65965594938,22,no,0
1161,premium,1002.92798488341,24,no,0
1162,normal,975.485292771916,19,no,0
1163,premium,1000.14141852602,10,no,0
1164,normal,989.844439551647,0,no,0
1165,premium,956.158606838505,15,no,0
1166,premium,1033.52717125032,8,yes,0
1167,premium,973.071057057829,6,no,0
1168,normal,1003.17753289031,17,no,0
1169,premium,979.078534719796,2,no,0
1170,premium,1040.13608293159,23,no,0
1171,normal,997.670190281344,12,no,0
1172,normal,1046.75217707635,7,no,0
1173,premium,975.698026402482,14,no,0
1174,normal,938.701579025264,8,no,0
1175,premium,1008.74038122739,22,yes,0
1176,premium,1004.66944736846,2,no,0
1177,premium,1006.50426998488,15,yes,1
1178,premium,1015.57836548623,24,no,0
1179,premium,1049.25246024798,20,no,0
1180,premium,962.2146376495,2,no,0
1181,normal,1009.98946555644,27,no,0
1182,premium,1036.90874448683,23,no,0
1183,normal,1033.16293744054,28,no,0
1184,premium,999.761951315635,5,no,0
1185,normal,955.743990166811,17,yes,1
1186,normal,1003.20408969798,5,no,0
1187,normal,1017.1661188633,25,yes,1
1188,premium,983.16161423855,29,yes,1
1189,normal,998.635090279912,12,no,0
1190,normal,1020.41254029446,6,no,0
1191,normal,1023.17106585453,15,yes,1
1192,normal,1014.61726376639,9,no,0
1193,premium,1013.5766077117,20,no,0
1194,normal,955.223281740009,15,yes,1
1195,premium,1026.33548474732,12,no,0
1196,premium,987.111238536437,9,no,0
1197,premium,1032.97481485482,7,no,0
1198,premium,988.207161779396,21,yes,1
1199,premium,987.96162921075,7,yes,0
1200,premium,958.480080040662,27,no,0
